Sample ID:	WEB337_30h_1		
Data:	150213_005.dat		
aquired:	42049,520868056		
Method(original):	LCMS.met		
Method(reintegrate):	WEB337_off.met		
			
			
Retention Time	Area	Area%	Identified as
4,8133336385091	35336	1,0527893304825	 
10,940000406901	55143	1,6429126262665	 
13,120000203451	443369	13,20959186554	 
13,413333129883	21300	0,63460528850555	 
13,953333536784	210409	6,2688574790955	 
14,186666870117	200980	5,9879331588745	 
14,406667073568	38799	1,1559648513794	 
15,333333333333	122812	3,6590209007263	Eriodyctiol
15,893333943685	9748	0,29042875766754	 
16,133333333333	12212	0,36384037137032	 
16,760000610352	57689	1,7187674045563	Quercetin
17,026667277018	76694	2,2849962711334	 
17,146667480469	39893	1,1885590553284	Naringenin
17,420001220703	159637	4,7561731338501	Homoeriodyctiol
18,013334147135	8575	0,25548076629639	 
18,320001220703	30451	0,90724724531174	Hesperetin
18,813334147135	38948	1,160404086113	Me-Quercetin?
19,306667073568	1743860	51,956001281738	anthracene-9-carboxylic acid
19,620001220703	27116	0,8078852891922	 
20,493332926432	23446	0,69854253530502	 
