Sample ID:	WEB337_30h_14		
Data:	150213_057.dat		
aquired:	42050,871736111		
Method(original):	LCMS.met		
Method(reintegrate):	WEB337_off.met		
			
			
Retention Time	Area	Area%	Identified as
13,1	132595	0,69349640607834	 
13,413333129883	16426	0,085911020636559	 
13,920000203451	99315	0,51943582296371	 
14,179999796549	120174	0,62853229045868	 
14,393333943685	38153	0,19954726099968	 
15,320000203451	147936	0,77373266220093	Eriodyctiol
16,006667073568	2216914	11,594870567322	Quercetin
16,513333129883	254783	1,3325622081757	 
16,740000406901	26837	0,14036248624325	Naringenin
17,380000813802	46355	0,24244523048401	Homoeriodyctiol
18,293332926432	47341	0,24760219454765	Hesperetin
18,659999593099	15564465	81,40503692627	Me-Quercetin?
19,3	135874	0,71064615249634	anthracene-9-carboxylic acid
19,580000813802	41261	0,21580266952515	 
19,840000406901	16816	0,087950795888901	 
20,459999593099	25248	0,13205172121525	 
20,873333740234	176421	0,92271447181702	 
22,820001220703	12868	0,067302025854588	 
