Sample ID:	WEB337_30h_2		
Data:	150213_009.dat		
aquired:	42049,624791667		
Method(original):	LCMS.met		
Method(reintegrate):	WEB337_off.met		
			
			
Retention Time	Area	Area%	Identified as
4,8	63271	2,1072778701782	 
10,933333333333	60640	2,0196509361267	 
13,113333129883	440825	14,681936264038	 
13,413333129883	23610	0,78634494543076	 
13,946666463216	181010	6,0286450386047	 
14,179999796549	210715	7,0179872512817	 
14,4	41720	1,3895092010498	 
14,9	17238	0,57412177324295	 
15,326667277018	141375	4,7085776329041	Eriodyctiol
15,840000406901	10706	0,356569647789	 
16,126667277018	17165	0,57169044017792	 
16,726667277018	13819	0,46024993062019	Quercetin
17	69760	2,3233978748322	Naringenin
17,406667073568	87049	2,8992183208466	Homoeriodyctiol
18,006667073568	10546	0,3512407541275	 
18,320001220703	44831	1,4931229352951	Hesperetin
18,806667073568	41868	1,3944383859634	Me-Quercetin?
19,620001220703	12518	0,41691938042641	anthracene-9-carboxylic acid
20,48666788737	1125827	37,496334075928	 
21,633333333333	249040	8,2944240570068	 
23,993332926432	138966	4,6283445358276	 
