Sample ID:	WEB337_20h_13		
Data:	150213_052.dat		
aquired:	42050,741840278		
Method(original):	LCMS.met		
Method(reintegrate):	WEB337_off.met		
			
			
Retention Time	Area	Area%	Identified as
13,1	139603	8,6414413452148	 
13,406667073568	16623	1,0289655923843	 
13,926667277018	147399	9,1240148544312	 
14,173333740234	35614	2,2045104503632	 
15,346666463216	54720	3,3871741294861	Eriodyctiol
15,760000610352	52949	3,2775490283966	Quercetin
16,033333333333	40889	2,5310335159302	 
16,746666463216	35338	2,1874260902405	Naringenin
16,993333943685	42103	2,6061804294586	 
17,106667073568	15417	0,95431399345398	 
17,380000813802	856614	53,024501800537	Homoeriodyctiol
17,693332926432	150210	9,2980155944824	 
18,293332926432	11552	0,71507006883621	Hesperetin
0	0	0	Me-Quercetin?
19,606667073568	16475	1,0198043584824	anthracene-9-carboxylic acid
