Sample ID:	WEB337_30h_16		
Data:	150213_065.dat		
aquired:	42051,079502315		
Method(original):	LCMS.met		
Method(reintegrate):	WEB337_off.met		
			
			
Retention Time	Area	Area%	Identified as
4,7933334350586	86034	1,051574587822	 
12,953333536784	7349650	89,833152770996	 
13,433333333333	53245	0,65080189704895	 
13,926667277018	112212	1,3715425729752	 
14,179999796549	100449	1,2277660369873	 
14,433333333333	64014	0,7824290394783	 
15,326667277018	97736	1,194605588913	Eriodyctiol
15,820000203451	10538	0,12880365550518	Quercetin
16,466666666667	25268	0,30884519219398	 
16,993333943685	80833	0,9880039691925	Naringenin
17,393332926432	64434	0,78756260871887	Homoeriodyctiol
17,993332926432	11114	0,13584397733212	 
18,306667073568	44235	0,54067468643188	Hesperetin
18,806667073568	39259	0,47985410690308	Me-Quercetin?
19,18666788737	11311	0,13825185596943	 
19,606667073568	16776	0,20504935085773	anthracene-9-carboxylic acid
20,466666666667	14337	0,17523799836636	 
